draw,entry,eci
38,Qwen3-4B [Thinking mode],134.0149436651702
38,Qwen3-4B-Instruct-2507 [Instruct (non-thinking)],132.0316723460806
38,Qwen3-4B-Thinking-2507 [Thinking],137.88953336842974
38,Qwen3-8B [Non-thinking mode],126.93116259269524
38,Qwen3-8B [Thinking mode],136.78330207169824
38,Qwen3.5-0.8B [Non-thinking rows],103.24517791352534
38,Qwen3.5-0.8B [Thinking (default)],108.73244808261427
38,Qwen3.5-27B [Thinking (default)],146.98179372755806
38,Qwen3.5-2B [Non-thinking rows],120.67240294835656
38,Qwen3.5-2B [Thinking (default)],129.13440005634087
38,Qwen3.5-35B-A3B [Thinking (default)],144.33458319594257
38,Qwen3.5-4B [Thinking (default)],140.7209211178543
38,Qwen3.5-9B [Thinking (default)],142.98222433592073
38,Qwen3.6-27B [Thinking (default)],148.31794853643652
38,Qwen3.6-35B-A3B [Thinking (default)],145.00251801817242
38,Qwen3.8-27B [Thinking (default)],156.14879579988295
38,SmolLM-1.7B [Pretrained (PT)],95.65587904032962
38,SmolLM-1.7B-Instruct [Instruct/chat],98.0313681897472
38,SmolLM-135M [Pretrained (PT)],91.6335071463347
38,SmolLM-135M-Instruct [Instruct/chat],89.7844164149142
38,SmolLM-360M [Pretrained (PT)],96.31317409953417
38,SmolLM-360M-Instruct [Instruct/chat],92.41639848721708
38,SmolLM2-1.7B [Pretrained (PT)],98.86532344700774
38,SmolLM2-1.7B-Instruct [Instruct/chat],113.09249108220578
38,SmolLM2-135M [Pretrained (PT)],94.73482784124816
38,SmolLM2-135M-Instruct [Instruct/chat],100.88954142610388
38,SmolLM2-360M [Pretrained (PT)],93.99047364624778
38,SmolLM2-360M-Instruct [Instruct/chat],106.46307511590898
38,phi-1 [Pretrained (PT)],96.6919910804512
38,phi-1_5 [Pretrained (PT)],95.85947924768257
38,phi-2 [Pretrained (PT)],104.26551112776929
38,phi-4 [Pretrained (PT)],130.25204344576733
39,Gemma 1.1 2B IT [Instruction-tuned (IT)],98.61799048973033
39,Gemma 1.1 7B IT [Instruction-tuned (IT)],105.5298250038422
39,Gemma 2 27B IT [Instruction-tuned (IT)],123.28835109749754
39,Gemma 2 27B [Pretrained (PT)],114.11772456364037
39,Gemma 2 2B IT [Instruction-tuned (IT)],107.56125632299246
39,Gemma 2 2B [Pretrained (PT)],100.11093569440118
39,Gemma 2 9B IT [Instruction-tuned (IT)],120.05159382330166
39,Gemma 2 9B [Pretrained (PT)],111.71017762610373
39,Gemma 2B IT [Instruction-tuned (IT)],89.40047305320553
39,Gemma 2B [Pretrained (PT)],96.22008975351982
39,Gemma 3 12B IT [Instruction-tuned (IT)],126.4005225224392
39,Gemma 3 12B [Pretrained (PT)],112.56209238324294
39,Gemma 3 1B IT [Instruction-tuned (IT)],108.44876113954234
39,Gemma 3 1B [Pretrained (PT)],86.57630540264938
39,Gemma 3 27B IT [Instruction-tuned (IT)],128.6363846999633
39,Gemma 3 27B [Pretrained (PT)],117.74319225674503
39,Gemma 3 4B IT [Instruction-tuned (IT)],121.5152209431015
39,Gemma 3 4B [Pretrained (PT)],103.209807879397
39,Gemma 3n E2B IT [Instruction-tuned (IT)],112.40491607270923
39,Gemma 3n E2B [Pretrained (PT)],97.93298992586035
39,Gemma 3n E4B IT [Instruction-tuned (IT)],113.99688820638119
39,Gemma 3n E4B [Pretrained (PT)],108.16807695199803
39,"Gemma 4 12B [IT, Thinking mode]",141.47418510587727
39,"Gemma 4 26B A4B [IT, Thinking mode]",143.5904234943345
39,"Gemma 4 31B [IT, Thinking mode]",146.39925044803272
39,"Gemma 4 E2B [IT, Thinking mode]",128.78234992972295
39,"Gemma 4 E4B [IT, Thinking mode]",133.59487197368423
39,Gemma 7B IT [Instruction-tuned (IT)],102.07918243299284
39,Gemma 7B [Pretrained (PT)],108.03388433185259
39,Llama-2-13b-chat-hf [Instruct/chat],104.04682343467621
39,Llama-2-13b-hf [Pretrained (PT)],106.09365667159916
39,Llama-2-7b-chat-hf [Instruct/chat],106.0830114732974
39,Llama-2-7b-hf [Pretrained (PT)],97.6302040093967
39,Llama-3.1-8B [Pretrained (PT)],91.45873202519306
39,Llama-3.1-8B-Instruct [Instruct/chat],111.11861383012794
39,Llama-3.2-1B [Pretrained (PT)],80.61579896293492
39,Llama-3.2-1B-Instruct [Instruct/chat],107.57942808554698
39,Llama-3.2-3B [Pretrained (PT)],90.42445482230457
39,Llama-3.2-3B-Instruct [Instruct/chat],117.8862010196464
39,Meta-Llama-3-8B [Pretrained (PT)],112.43696871383484
39,Meta-Llama-3-8B-Instruct [Instruct/chat],115.31251251002658
39,OLMo-1B-hf [Pretrained (PT)],83.49649758125662
39,OLMo-2-1124-7B-Instruct [Instruct/chat],109.62627106923486
39,OLMo-7B-Instruct-hf [Instruct/chat],99.58064702487225
39,OLMo-7B-hf [Pretrained (PT)],95.94836962838224
39,OLMoE-1B-7B-0125-Instruct [Instruct/chat],116.09406318066202
39,OLMoE-1B-7B-0924 [Pretrained (PT)],93.95655390386574
39,OLMoE-1B-7B-0924-Instruct [Instruct/chat],109.05301257905566
39,Phi-3-medium-128k-instruct [Instruct/chat],119.93975723040758
39,Phi-3-medium-4k-instruct [Instruct/chat],121.06012286796101
39,Phi-3-mini-128k-instruct [Instruct/chat],117.49891102283927
39,Phi-3-mini-4k-instruct [Instruct/chat],117.18580531719302
39,Phi-3-small-128k-instruct [Instruct/chat],122.62504381856466
39,Phi-3-small-8k-instruct [Instruct/chat],121.4768363537078
39,Phi-3.5-mini-instruct [Instruct/chat],118.21439110170853
39,Phi-4-mini-instruct [Instruct/chat],118.73100799689013
39,Qwen-1.8B-Chat [Instruct/chat],99.86713909313164
39,Qwen-14B-Chat [Instruct/chat],108.9883977934991
39,Qwen-7B-Chat [Instruct/chat],106.1578122849138
39,Qwen1.5-0.5B-Chat [Instruct/chat],74.33971036042803
39,Qwen1.5-1.8B [Base (no official chat academic scores)],101.23351195937317
39,Qwen1.5-1.8B-Chat [Instruct/chat],89.28891784846104
39,Qwen1.5-14B [Base (no official chat academic scores)],110.42486968593315
39,Qwen1.5-14B-Chat [Instruct/chat],104.41147110510056
39,Qwen1.5-32B [Base (no official chat academic scores)],112.98242157598847
39,Qwen1.5-32B-Chat [Instruct/chat],114.63741032723179
39,Qwen1.5-4B [Base (no official chat academic scores)],105.36014239324884
39,Qwen1.5-4B-Chat [Instruct/chat],100.49702201425785
39,Qwen1.5-7B [Base (no official chat academic scores)],108.53456864312025
39,Qwen1.5-7B-Chat [Instruct/chat],99.61403425215647
39,Qwen2-0.5B-Instruct [Instruct/chat],95.15863004252728
39,Qwen2-1.5B-Instruct [Instruct/chat],107.11091997263723
39,Qwen2-7B-Instruct [Instruct/chat],117.28599756476386
39,Qwen2.5-0.5B-Instruct [Instruct/chat],107.07072842998774
39,Qwen2.5-1.5B-Instruct [Instruct/chat],115.22836272491055
39,Qwen2.5-14B-Instruct [Instruct/chat],126.77264374054134
39,Qwen2.5-32B-Instruct [Instruct/chat],130.6421860291384
39,Qwen2.5-3B-Instruct [Instruct/chat],119.41642286366235
39,Qwen2.5-7B-Instruct [Instruct/chat],123.0205282074932
39,Qwen3-0.6B [Non-thinking mode],103.10010470166912
39,Qwen3-0.6B [Thinking mode],114.85366575251967
39,Qwen3-1.7B [Non-thinking mode],118.8409593392507
39,Qwen3-1.7B [Thinking mode],122.98320819698438
39,Qwen3-14B [Non-thinking mode],129.14887614296327
39,Qwen3-14B [Thinking mode],137.12802249555835
39,Qwen3-30B-A3B [Non-thinking mode],129.0757729905758
39,Qwen3-30B-A3B [Thinking mode],137.81756034379788
39,Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],136.38590869589345
39,Qwen3-30B-A3B-Thinking-2507 [Thinking],140.76904584637046
39,Qwen3-32B [Non-thinking mode],131.4505104542957
39,Qwen3-32B [Thinking mode],139.497686489131
39,Qwen3-4B [Non-thinking mode],125.47604635778065
39,Qwen3-4B [Thinking mode],134.5760673050271
39,Qwen3-4B-Instruct-2507 [Instruct (non-thinking)],129.59474224572483
39,Qwen3-4B-Thinking-2507 [Thinking],137.39372397579982
39,Qwen3-8B [Non-thinking mode],127.04510354740466
39,Qwen3-8B [Thinking mode],134.20692800944988
39,Qwen3.5-0.8B [Non-thinking rows],101.47798113367129
39,Qwen3.5-0.8B [Thinking (default)],110.61841729353641
39,Qwen3.5-27B [Thinking (default)],147.06646939986865
39,Qwen3.5-2B [Non-thinking rows],119.4533546816427
39,Qwen3.5-2B [Thinking (default)],128.80074931477327
39,Qwen3.5-35B-A3B [Thinking (default)],144.2872337482543
39,Qwen3.5-4B [Thinking (default)],141.03219641923624
39,Qwen3.5-9B [Thinking (default)],143.30131990196455
39,Qwen3.6-27B [Thinking (default)],148.49426016346405
39,Qwen3.6-35B-A3B [Thinking (default)],147.23603691906277
39,Qwen3.8-27B [Thinking (default)],153.30663908473528
39,SmolLM-1.7B [Pretrained (PT)],94.88170207673245
39,SmolLM-1.7B-Instruct [Instruct/chat],71.36472052197409
39,SmolLM-135M [Pretrained (PT)],87.8797805439458
39,SmolLM-135M-Instruct [Instruct/chat],84.96835684857206
39,SmolLM-360M [Pretrained (PT)],89.39172339988703
39,SmolLM-360M-Instruct [Instruct/chat],92.29750088358097
39,SmolLM2-1.7B [Pretrained (PT)],98.44165952616282
39,SmolLM2-1.7B-Instruct [Instruct/chat],100.65299516689225
39,SmolLM2-135M [Pretrained (PT)],88.40348144969596
39,SmolLM2-135M-Instruct [Instruct/chat],99.43906638734872
39,SmolLM2-360M [Pretrained (PT)],84.93147431857597
39,SmolLM2-360M-Instruct [Instruct/chat],104.82710223977011
39,phi-1 [Pretrained (PT)],83.21557561762864
39,phi-1_5 [Pretrained (PT)],96.87099982427075
39,phi-2 [Pretrained (PT)],107.52045542557919
39,phi-4 [Pretrained (PT)],131.11069322642538
40,Gemma 1.1 2B IT [Instruction-tuned (IT)],97.35078149568264
40,Gemma 1.1 7B IT [Instruction-tuned (IT)],104.3691058375181
40,Gemma 2 27B IT [Instruction-tuned (IT)],124.38100143395131
40,Gemma 2 27B [Pretrained (PT)],114.78567767196479
40,Gemma 2 2B IT [Instruction-tuned (IT)],104.67884852244593
40,Gemma 2 2B [Pretrained (PT)],96.70010882521323
40,Gemma 2 9B IT [Instruction-tuned (IT)],120.49641472865203
40,Gemma 2 9B [Pretrained (PT)],113.28422203452807
40,Gemma 2B IT [Instruction-tuned (IT)],87.97802242517676
40,Gemma 2B [Pretrained (PT)],92.99468440341519
40,Gemma 3 12B IT [Instruction-tuned (IT)],128.58143942939637
40,Gemma 3 12B [Pretrained (PT)],115.66685058251953
40,Gemma 3 1B IT [Instruction-tuned (IT)],105.13627517816238
40,Gemma 3 1B [Pretrained (PT)],76.24076221927461
40,Gemma 3 27B IT [Instruction-tuned (IT)],130.22819013267542
40,Gemma 3 27B [Pretrained (PT)],118.06704892338807
40,Gemma 3 4B IT [Instruction-tuned (IT)],121.7224765521818
40,Gemma 3 4B [Pretrained (PT)],103.2202699462285
40,Gemma 3n E2B IT [Instruction-tuned (IT)],112.02234555697117
40,Gemma 3n E2B [Pretrained (PT)],96.61544020800798
40,Gemma 3n E4B IT [Instruction-tuned (IT)],120.26926438037448
40,Gemma 3n E4B [Pretrained (PT)],105.38292885510427
40,"Gemma 4 12B [IT, Thinking mode]",142.3863887001678
40,"Gemma 4 26B A4B [IT, Thinking mode]",144.89378314554608
40,"Gemma 4 31B [IT, Thinking mode]",148.21086143981933
40,"Gemma 4 E2B [IT, Thinking mode]",128.04536665933838
40,"Gemma 4 E4B [IT, Thinking mode]",135.26504494994757
40,Gemma 7B IT [Instruction-tuned (IT)],99.86081103131613
40,Gemma 7B [Pretrained (PT)],107.2892751920439
40,Llama-2-13b-chat-hf [Instruct/chat],105.19691070814368
40,Llama-2-13b-hf [Pretrained (PT)],101.40695948329183
40,Llama-2-7b-chat-hf [Instruct/chat],97.37697869039644
40,Llama-2-7b-hf [Pretrained (PT)],98.69814386776409
40,Llama-3.1-8B [Pretrained (PT)],111.61975139913034
40,Llama-3.1-8B-Instruct [Instruct/chat],113.38755190748891
40,Llama-3.2-1B [Pretrained (PT)],74.92512002341937
40,Llama-3.2-1B-Instruct [Instruct/chat],92.15519027554862
40,Llama-3.2-3B [Pretrained (PT)],91.61702564302499
40,Llama-3.2-3B-Instruct [Instruct/chat],117.50560035604289
40,Meta-Llama-3-8B [Pretrained (PT)],93.9201961887012
40,Meta-Llama-3-8B-Instruct [Instruct/chat],116.83216996349897
40,OLMo-1B-hf [Pretrained (PT)],93.570138828128
40,OLMo-2-1124-7B-Instruct [Instruct/chat],104.3048246691704
40,OLMo-7B-Instruct-hf [Instruct/chat],95.93940446758438
40,OLMo-7B-hf [Pretrained (PT)],68.07333456330713
40,OLMoE-1B-7B-0125-Instruct [Instruct/chat],96.79679326029867
40,OLMoE-1B-7B-0924 [Pretrained (PT)],89.629840392593
40,OLMoE-1B-7B-0924-Instruct [Instruct/chat],104.1215084103013
40,Phi-3-medium-128k-instruct [Instruct/chat],121.23384079873404
40,Phi-3-medium-4k-instruct [Instruct/chat],121.27813778506413
40,Phi-3-mini-128k-instruct [Instruct/chat],117.07353242623829
40,Phi-3-mini-4k-instruct [Instruct/chat],118.9673104172231
40,Phi-3-small-128k-instruct [Instruct/chat],121.29172652326058
40,Phi-3-small-8k-instruct [Instruct/chat],120.647181225685
40,Phi-3.5-mini-instruct [Instruct/chat],119.08203190845506
40,Phi-4-mini-instruct [Instruct/chat],122.36571668483201
40,Qwen-1.8B-Chat [Instruct/chat],95.46973970591603
40,Qwen-14B-Chat [Instruct/chat],107.40629154259912
40,Qwen-7B-Chat [Instruct/chat],103.57342335660982
40,Qwen1.5-0.5B-Chat [Instruct/chat],57.497046721390475
40,Qwen1.5-1.8B [Base (no official chat academic scores)],98.9674493734539
40,Qwen1.5-1.8B-Chat [Instruct/chat],92.48477803374865
40,Qwen1.5-14B [Base (no official chat academic scores)],111.6156574693765
40,Qwen1.5-14B-Chat [Instruct/chat],103.58501463418139
40,Qwen1.5-32B [Base (no official chat academic scores)],118.05217474771337
40,Qwen1.5-32B-Chat [Instruct/chat],114.95123207338894
40,Qwen1.5-4B [Base (no official chat academic scores)],104.38925233117098
40,Qwen1.5-4B-Chat [Instruct/chat],98.33830686413526
40,Qwen1.5-7B [Base (no official chat academic scores)],111.2582648591615
40,Qwen1.5-7B-Chat [Instruct/chat],98.42400770196794
40,Qwen2-0.5B-Instruct [Instruct/chat],90.50052583709888
40,Qwen2-1.5B-Instruct [Instruct/chat],101.42162001854813
40,Qwen2-7B-Instruct [Instruct/chat],118.43267535593509
40,Qwen2.5-0.5B-Instruct [Instruct/chat],105.27511605862534
40,Qwen2.5-1.5B-Instruct [Instruct/chat],114.78666718782716
40,Qwen2.5-14B-Instruct [Instruct/chat],128.52332006583813
40,Qwen2.5-32B-Instruct [Instruct/chat],131.48593517560423
40,Qwen2.5-3B-Instruct [Instruct/chat],120.04482505733718
40,Qwen2.5-7B-Instruct [Instruct/chat],124.43444067388786
40,Qwen3-0.6B [Non-thinking mode],110.99837624938856
40,Qwen3-0.6B [Thinking mode],116.76813726295859
40,Qwen3-1.7B [Non-thinking mode],119.49506452025815
40,Qwen3-1.7B [Thinking mode],130.16522584048158
40,Qwen3-14B [Non-thinking mode],129.23285815398793
40,Qwen3-14B [Thinking mode],138.15020401161206
40,Qwen3-30B-A3B [Non-thinking mode],129.86973368493798
40,Qwen3-30B-A3B [Thinking mode],138.10022315830355
40,Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],137.28444087599675
40,Qwen3-30B-A3B-Thinking-2507 [Thinking],141.57501734431412
40,Qwen3-32B [Non-thinking mode],131.50693300825108
40,Qwen3-32B [Thinking mode],139.19506485971047
40,Qwen3-4B [Non-thinking mode],126.44437220321979
40,Qwen3-4B [Thinking mode],136.52103646671395
40,Qwen3-4B-Instruct-2507 [Instruct (non-thinking)],135.11606516493669
40,Qwen3-4B-Thinking-2507 [Thinking],139.42246795323018
40,Qwen3-8B [Non-thinking mode],127.90523713695345
40,Qwen3-8B [Thinking mode],136.39622801430775
40,Qwen3.5-0.8B [Non-thinking rows],98.47932907738877
40,Qwen3.5-0.8B [Thinking (default)],118.24917627707302
40,Qwen3.5-27B [Thinking (default)],146.75674090186035
40,Qwen3.5-2B [Non-thinking rows],122.6086252703375
40,Qwen3.5-2B [Thinking (default)],133.61209729702873
40,Qwen3.5-35B-A3B [Thinking (default)],144.1528733051508
40,Qwen3.5-4B [Thinking (default)],142.51571805098814
40,Qwen3.5-9B [Thinking (default)],144.46041057035663
40,Qwen3.6-27B [Thinking (default)],148.39040466242676
40,Qwen3.6-35B-A3B [Thinking (default)],145.87059364008965
40,Qwen3.8-27B [Thinking (default)],154.27294253660915
40,SmolLM-1.7B [Pretrained (PT)],89.95703225480872
40,SmolLM-1.7B-Instruct [Instruct/chat],94.642178541253
40,SmolLM-135M [Pretrained (PT)],92.78384228110642
40,SmolLM-135M-Instruct [Instruct/chat],80.86361419392117
40,SmolLM-360M [Pretrained (PT)],64.56938196544391
40,SmolLM-360M-Instruct [Instruct/chat],70.22298036050893
40,SmolLM2-1.7B [Pretrained (PT)],95.69418445349345
40,SmolLM2-1.7B-Instruct [Instruct/chat],97.97483754238279
40,SmolLM2-135M [Pretrained (PT)],89.28793619074517
40,SmolLM2-135M-Instruct [Instruct/chat],93.87719540174372
40,SmolLM2-360M [Pretrained (PT)],89.34886290387666
40,SmolLM2-360M-Instruct [Instruct/chat],76.92205727646007
40,phi-1 [Pretrained (PT)],69.20855314383773
40,phi-1_5 [Pretrained (PT)],82.49497313364888
40,phi-2 [Pretrained (PT)],102.38225676973018
40,phi-4 [Pretrained (PT)],132.23866390603172
41,Gemma 1.1 2B IT [Instruction-tuned (IT)],99.68852965424458
41,Gemma 1.1 7B IT [Instruction-tuned (IT)],108.3513332584906
41,Gemma 2 27B IT [Instruction-tuned (IT)],123.81208329567063
41,Gemma 2 27B [Pretrained (PT)],114.7122664632613
41,Gemma 2 2B IT [Instruction-tuned (IT)],106.96639354802431
41,Gemma 2 2B [Pretrained (PT)],99.46604120243231
41,Gemma 2 9B IT [Instruction-tuned (IT)],120.06838978688195
41,Gemma 2 9B [Pretrained (PT)],111.11011940504541
41,Gemma 2B IT [Instruction-tuned (IT)],87.32163536027944
41,Gemma 2B [Pretrained (PT)],94.56753036660857
41,Gemma 3 12B IT [Instruction-tuned (IT)],127.5565122460511
41,Gemma 3 12B [Pretrained (PT)],115.83253610916627
41,Gemma 3 1B IT [Instruction-tuned (IT)],103.36286979529933
41,Gemma 3 1B [Pretrained (PT)],85.45996374323173
41,Gemma 3 27B IT [Instruction-tuned (IT)],130.861321133796
41,Gemma 3 27B [Pretrained (PT)],116.58729820560387
41,Gemma 3 4B IT [Instruction-tuned (IT)],122.06286957877215
41,Gemma 3 4B [Pretrained (PT)],103.45995656416234
41,Gemma 3n E2B IT [Instruction-tuned (IT)],116.2167476166788
41,Gemma 3n E2B [Pretrained (PT)],100.29430893587289
41,Gemma 3n E4B IT [Instruction-tuned (IT)],118.31355027890784
41,Gemma 3n E4B [Pretrained (PT)],107.34917147039421
41,"Gemma 4 12B [IT, Thinking mode]",142.76155999620067
41,"Gemma 4 26B A4B [IT, Thinking mode]",144.57561285080862
41,"Gemma 4 31B [IT, Thinking mode]",146.90427705853133
41,"Gemma 4 E2B [IT, Thinking mode]",130.84538387380343
41,"Gemma 4 E4B [IT, Thinking mode]",136.00381131831185
41,Gemma 7B IT [Instruction-tuned (IT)],101.20422565694815
41,Gemma 7B [Pretrained (PT)],110.42456999618139
41,Llama-2-13b-chat-hf [Instruct/chat],98.8066640307673
41,Llama-2-13b-hf [Pretrained (PT)],101.81768020621955
41,Llama-2-7b-chat-hf [Instruct/chat],102.426170270887
41,Llama-2-7b-hf [Pretrained (PT)],97.6724855056554
41,Llama-3.1-8B [Pretrained (PT)],98.71151224796878
41,Llama-3.1-8B-Instruct [Instruct/chat],113.82354751614325
41,Llama-3.2-1B [Pretrained (PT)],91.57530665298214
41,Llama-3.2-1B-Instruct [Instruct/chat],112.93763775986504
41,Llama-3.2-3B [Pretrained (PT)],94.90629050942067
41,Llama-3.2-3B-Instruct [Instruct/chat],118.3747559266288
41,Meta-Llama-3-8B [Pretrained (PT)],98.97379681645161
41,Meta-Llama-3-8B-Instruct [Instruct/chat],119.28612797280206
41,OLMo-1B-hf [Pretrained (PT)],96.07392209136056
41,OLMo-2-1124-7B-Instruct [Instruct/chat],121.08789536340174
41,OLMo-7B-Instruct-hf [Instruct/chat],95.86262382617909
41,OLMo-7B-hf [Pretrained (PT)],99.72060033671555
41,OLMoE-1B-7B-0125-Instruct [Instruct/chat],116.26478493647429
41,OLMoE-1B-7B-0924 [Pretrained (PT)],82.16407898537449
41,OLMoE-1B-7B-0924-Instruct [Instruct/chat],107.24305167531041
41,Phi-3-medium-128k-instruct [Instruct/chat],120.49955488821041
41,Phi-3-medium-4k-instruct [Instruct/chat],122.627493830644
41,Phi-3-mini-128k-instruct [Instruct/chat],118.1946528120012
41,Phi-3-mini-4k-instruct [Instruct/chat],118.00673628426541
41,Phi-3-small-128k-instruct [Instruct/chat],121.21516009353611
41,Phi-3-small-8k-instruct [Instruct/chat],121.51500839464033
41,Phi-3.5-mini-instruct [Instruct/chat],120.01894107785091
41,Phi-4-mini-instruct [Instruct/chat],121.48711135544221
41,Qwen-1.8B-Chat [Instruct/chat],95.77131514480622
41,Qwen-14B-Chat [Instruct/chat],110.221365245412
41,Qwen-7B-Chat [Instruct/chat],104.70387546041115
41,Qwen1.5-0.5B-Chat [Instruct/chat],81.0106117067219
41,Qwen1.5-1.8B [Base (no official chat academic scores)],100.2273738081167
41,Qwen1.5-1.8B-Chat [Instruct/chat],90.28999076326787
41,Qwen1.5-14B [Base (no official chat academic scores)],110.11055296513321
41,Qwen1.5-14B-Chat [Instruct/chat],114.54036632517139
41,Qwen1.5-32B [Base (no official chat academic scores)],114.18832421957084
41,Qwen1.5-32B-Chat [Instruct/chat],118.99293381735556
41,Qwen1.5-4B [Base (no official chat academic scores)],103.48415864540667
41,Qwen1.5-4B-Chat [Instruct/chat],98.31503305907749
41,Qwen1.5-7B [Base (no official chat academic scores)],107.77864210624219
41,Qwen1.5-7B-Chat [Instruct/chat],102.81004963272804
41,Qwen2-0.5B-Instruct [Instruct/chat],93.79847523691473
41,Qwen2-1.5B-Instruct [Instruct/chat],107.97400179911537
41,Qwen2-7B-Instruct [Instruct/chat],120.07742706071451
41,Qwen2.5-0.5B-Instruct [Instruct/chat],105.80917482209948
41,Qwen2.5-1.5B-Instruct [Instruct/chat],114.18926901243148
41,Qwen2.5-14B-Instruct [Instruct/chat],129.41636117230166
41,Qwen2.5-32B-Instruct [Instruct/chat],131.4605822651003
41,Qwen2.5-3B-Instruct [Instruct/chat],120.6057476159629
41,Qwen2.5-7B-Instruct [Instruct/chat],124.34540112491331
41,Qwen3-0.6B [Non-thinking mode],110.38661969997868
41,Qwen3-0.6B [Thinking mode],115.8912389649072
41,Qwen3-1.7B [Non-thinking mode],119.851668244048
41,Qwen3-1.7B [Thinking mode],128.51232847232365
41,Qwen3-14B [Non-thinking mode],130.10039594675456
41,Qwen3-14B [Thinking mode],138.0461901847778
41,Qwen3-30B-A3B [Non-thinking mode],130.13557130471943
41,Qwen3-30B-A3B [Thinking mode],137.76060530854605
41,Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],138.81829241834816
41,Qwen3-30B-A3B-Thinking-2507 [Thinking],141.4739936988093
41,Qwen3-32B [Non-thinking mode],130.93251828044208
41,Qwen3-32B [Thinking mode],138.9798992354858
41,Qwen3-4B [Non-thinking mode],127.47963565404123
41,Qwen3-4B [Thinking mode],135.92180199501007
41,Qwen3-4B-Instruct-2507 [Instruct (non-thinking)],133.98751245759587
41,Qwen3-4B-Thinking-2507 [Thinking],138.386420074182
41,Qwen3-8B [Non-thinking mode],128.91013371783916
41,Qwen3-8B [Thinking mode],136.71361303730362
41,Qwen3.5-0.8B [Non-thinking rows],111.64772264765999
41,Qwen3.5-0.8B [Thinking (default)],112.42491098844863
41,Qwen3.5-27B [Thinking (default)],148.3584597125755
41,Qwen3.5-2B [Non-thinking rows],122.223729396565
41,Qwen3.5-2B [Thinking (default)],130.69639460494113
41,Qwen3.5-35B-A3B [Thinking (default)],144.74807334965158
41,Qwen3.5-4B [Thinking (default)],141.289280566518
41,Qwen3.5-9B [Thinking (default)],144.5654315466008
41,Qwen3.6-27B [Thinking (default)],148.98258789947133
41,Qwen3.6-35B-A3B [Thinking (default)],148.7005487722786
41,Qwen3.8-27B [Thinking (default)],156.4348640491306
41,SmolLM-1.7B [Pretrained (PT)],94.41911711660394
41,SmolLM-1.7B-Instruct [Instruct/chat],94.95118209428088
41,SmolLM-135M [Pretrained (PT)],91.37557359928402
41,SmolLM-135M-Instruct [Instruct/chat],88.85623206106666
41,SmolLM-360M [Pretrained (PT)],95.39346605083861
41,SmolLM-360M-Instruct [Instruct/chat],83.7656824248065
41,SmolLM2-1.7B [Pretrained (PT)],99.34917094211897
41,SmolLM2-1.7B-Instruct [Instruct/chat],100.82881985743323
41,SmolLM2-135M [Pretrained (PT)],79.5033978654491
41,SmolLM2-135M-Instruct [Instruct/chat],101.13839588300914
41,SmolLM2-360M [Pretrained (PT)],87.80058144839307
41,SmolLM2-360M-Instruct [Instruct/chat],104.2451312943633
41,phi-1 [Pretrained (PT)],96.80775811891593
41,phi-1_5 [Pretrained (PT)],88.89622055247692
41,phi-2 [Pretrained (PT)],107.46952702089943
41,phi-4 [Pretrained (PT)],132.11522929309913
42,Gemma 1.1 2B IT [Instruction-tuned (IT)],102.26894910144051
42,Gemma 1.1 7B IT [Instruction-tuned (IT)],106.31398404807703
42,Gemma 2 27B IT [Instruction-tuned (IT)],121.94989749213474
42,Gemma 2 27B [Pretrained (PT)],115.159343888543
42,Gemma 2 2B IT [Instruction-tuned (IT)],106.94689256774873
42,Gemma 2 2B [Pretrained (PT)],100.39642295984439
42,Gemma 2 9B IT [Instruction-tuned (IT)],120.25489485736163
42,Gemma 2 9B [Pretrained (PT)],111.54686814216734
42,Gemma 2B IT [Instruction-tuned (IT)],90.52135000830512
42,Gemma 2B [Pretrained (PT)],95.94201723918404
42,Gemma 3 12B IT [Instruction-tuned (IT)],127.12108846179238
42,Gemma 3 12B [Pretrained (PT)],113.29784659896558
42,Gemma 3 1B IT [Instruction-tuned (IT)],106.80648174230721
42,Gemma 3 1B [Pretrained (PT)],84.72756796557235
42,Gemma 3 27B IT [Instruction-tuned (IT)],129.59522577171117
42,Gemma 3 27B [Pretrained (PT)],118.36003094828789
42,Gemma 3 4B IT [Instruction-tuned (IT)],120.42698981683522
42,Gemma 3 4B [Pretrained (PT)],104.9291869991983
42,Gemma 3n E2B IT [Instruction-tuned (IT)],109.90097392498518
42,Gemma 3n E2B [Pretrained (PT)],101.60806159662124
42,Gemma 3n E4B IT [Instruction-tuned (IT)],118.0774297968613
42,Gemma 3n E4B [Pretrained (PT)],107.54615116459021
42,"Gemma 4 12B [IT, Thinking mode]",142.68648713730084
42,"Gemma 4 26B A4B [IT, Thinking mode]",146.78564144549654
42,"Gemma 4 31B [IT, Thinking mode]",147.65533597907447
42,"Gemma 4 E2B [IT, Thinking mode]",127.79922712128403
42,"Gemma 4 E4B [IT, Thinking mode]",133.64155156246
42,Gemma 7B IT [Instruction-tuned (IT)],102.04119374357253
42,Gemma 7B [Pretrained (PT)],108.16288001423537
42,Llama-2-13b-chat-hf [Instruct/chat],98.3748166985758
42,Llama-2-13b-hf [Pretrained (PT)],108.14044175581431
42,Llama-2-7b-chat-hf [Instruct/chat],94.39018873983645
